날짜,주차,차종,사출도번,등급,단가,매출단가,원재료,원재료금액,공정사출,공정사출금액,자재창고,자재창고금액,지그삽입전,지그삽입전금액,지그삽입후,지그삽입후금액,AS사출,AS사출금액,사출 총 수량,사출 총 금액,도장완료,도장완료 금액,공정창고,레이저전,인쇄,완제품 총수량,완제품 총금액,AS완제품,AS완제품금액,총수량,총금액,주간매출,주간계획,변동 수량,변동 금액
2026-08-18,34,RG3(K9),299455765,A/S,123.0,,0,0.0,429,52796.5,286,35197.7,102,12570.6,82,10056.5,360,44280.0,1022,125706.0,256,31488.0,50,150,62,1248,153504.0,477,58671.0,2526,310698.0,155,170,65,7995.0
2026-08-18,34,TM,299544386,A/S,49.0,180.0,0,0.0,36,1749.3,24,1166.2,8,416.5,7,333.2,28,1372.0,85,4165.0,21,1029.0,4,12,5,104,5096.0,37,1813.0,210,10290.0,13,14,-19,-931.0
2026-08-18,34,EG,299829427,D,120.0,101.0,0,0.0,1323,158760.0,882,105840.0,315,37800.0,252,30240.0,139,16680.0,3150,378000.0,787,94440.0,154,461,192,3845,461400.0,184,22080.0,7782,933840.0,448,493,264,31680.0
2026-08-18,34,LX2(PALISADE),299657054,A/S,109.0,454.0,0,0.0,24,2609.5,16,1739.6,6,621.3,5,497.0,21,2289.0,57,6213.0,14,1526.0,3,8,4,70,7630.0,28,3052.0,141,15369.0,7,8,-24,-2616.0
2026-08-18,34,OS(KONA),206753367,A,91.0,86.0,0,0.0,404,36805.9,270,24537.2,96,8763.3,77,7010.6,44,4004.0,963,87633.0,241,21931.0,47,141,59,1176,107016.0,59,5369.0,2380,216580.0,143,157,82,7462.0
2026-08-18,34,HG(GRANDUER),299194304,E,60.0,70.0,0,0.0,136,8190.0,91,5460.0,32,1950.0,26,1560.0,17,1020.0,325,19500.0,81,4860.0,16,48,20,754,45258.0,22,1320.0,1160,69618.0,20,63,4,240.0
2026-08-18,34,OS(KONA),299691623,D,63.0,69.0,0,0.0,79,4974.5,53,3316.3,19,1184.4,15,947.5,9,567.0,188,11844.0,47,2961.0,9,28,12,230,14490.0,12,756.0,465,29295.0,24,26,10,630.0
2026-08-18,34,"SX2(KONA,HMC)",206512887,A/S,104.0,391.0,0,0.0,231,23980.3,154,15986.9,55,5709.6,44,4567.7,182,18928.0,549,57096.0,137,14248.0,27,80,34,670,69680.0,241,25064.0,1356,141024.0,68,75,-11,-1144.0
2026-08-18,34,VQ,299898564,A/S,93.0,,0,0.0,359,33396.3,239,22264.2,86,7951.5,68,6361.2,259,24087.0,855,79515.0,214,19902.0,42,125,52,1044,97092.0,344,31992.0,2113,196509.0,132,145,39,3627.0
2026-08-18,34,ON(TELLURIDE),299553154,A/S,124.0,495.0,0,0.0,203,25206.7,136,16804.5,48,6001.6,39,4801.3,141,17484.0,484,60016.0,121,15004.0,24,71,30,591,73284.0,188,23312.0,1196,148304.0,92,101,168,20832.0
2026-08-18,34,SG2,723W92646,A/S,307.0,,0,0.0,1081,331891.6,721,221261.0,257,79021.8,206,63217.4,852,261564.0,2574,790218.0,643,197401.0,126,377,157,3142,964594.0,1129,346603.0,6359,1952213.0,558,614,-260,-79820.0
2026-08-18,34,QL(TUCSON),299524228,A/S,25.0,107.0,0,0.0,55,1375.5,37,917.0,13,327.5,10,262.0,45,1125.0,131,3275.0,33,825.0,6,19,8,159,3975.0,60,1500.0,323,8075.0,13,14,7,175.0
2026-08-18,34,TM,998W48297,A/S,83.0,347.0,0,0.0,36,2963.1,24,1975.4,8,705.5,7,564.4,27,2241.0,85,7055.0,21,1743.0,4,12,5,103,8549.0,36,2988.0,209,17347.0,11,12,14,1162.0
2026-08-18,34,MX5(SANTAFE),299357358,A/S,113.0,374.0,0,0.0,894,101042.3,596,67361.6,213,24057.7,170,19246.2,709,80117.0,2129,240577.0,532,60116.0,104,312,130,2599,293687.0,940,106220.0,5260,594380.0,275,302,-156,-17628.0
2026-08-18,34,OS(KONA),299237099,A/S,28.0,,0,0.0,41,1152.5,27,768.3,10,274.4,8,219.5,32,896.0,98,2744.0,24,672.0,5,14,6,119,3332.0,43,1204.0,241,6748.0,11,12,-8,-224.0
2026-08-18,34,PAINT,299621222,원재료,225.0,,2862,643950.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2862,643950.0,0,0,239,53775.0
2026-08-18,34,EG,299634026,A/S,91.0,311.0,0,0.0,333,30346.7,222,20231.1,79,7225.4,64,5780.3,235,21385.0,794,72254.0,198,18018.0,39,116,48,969,88179.0,311,28301.0,1961,178451.0,117,129,71,6461.0
2026-08-18,34,SP2(SORENTO),299547847,A/S,159.0,670.0,0,0.0,936,148852.6,624,99235.1,223,35441.1,178,28352.9,659,104781.0,2229,354411.0,557,88563.0,109,327,136,2721,432639.0,874,138966.0,5507,875613.0,348,383,370,58830.0
2026-08-18,34,AD-100,299466507,A/S,79.0,,0,0.0,336,26510.8,224,17673.9,80,6312.1,64,5049.7,300,23700.0,799,63121.0,200,15800.0,39,117,49,975,77025.0,398,31442.0,1974,155946.0,111,122,-89,-7031.0
2026-08-18,34,CV,299277052,A/S,45.0,152.0,0,0.0,71,3175.2,47,2116.8,17,756.0,13,604.8,53,2385.0,168,7560.0,42,1890.0,8,25,10,205,9225.0,70,3150.0,415,18675.0,37,41,-20,-900.0
2026-08-18,34,AD-100,299522048,A/S,161.0,,0,0.0,1545,248706.4,1030,165804.2,368,59215.8,294,47372.6,1149,184989.0,3678,592158.0,920,148120.0,180,539,224,4490,722890.0,1523,245203.0,9088,1463168.0,495,544,409,65849.0
2026-08-18,34,CK(STINGER),299743397,A/S,28.0,85.0,0,0.0,57,1587.6,38,1058.4,14,378.0,11,302.4,40,1120.0,135,3780.0,34,952.0,7,20,8,164,4592.0,53,1484.0,333,9324.0,21,23,50,1400.0
2026-08-18,34,RG3(K9),299207695,E,172.0,,0,0.0,858,147658.6,572,98439.0,204,35156.8,164,28125.4,90,15480.0,2044,351568.0,511,87892.0,100,299,125,2494,428968.0,119,20468.0,5049,868428.0,211,232,-416,-71552.0
2026-08-18,34,TQ(STAREX),299906470,A/S,298.0,756.0,0,0.0,920,274225.6,613,182817.0,219,65291.8,175,52233.4,685,204130.0,2191,652918.0,548,163304.0,107,321,134,2675,797150.0,907,270286.0,5414,1613372.0,329,362,-266,-79268.0
2026-08-18,34,HG(GRANDUER),299423615,A/S,467.0,1686.0,0,0.0,3134,1463792.8,2090,975861.9,746,348522.1,597,278817.7,2537,1184779.0,7463,3485221.0,1866,871422.0,364,1093,456,9110,4254370.0,3363,1570521.0,18439,8611013.0,891,980,-1284,-599628.0
2026-08-18,34,AD-100,299486561,A,33.0,40.0,0,0.0,90,2979.9,60,1986.6,22,709.5,17,567.6,11,363.0,215,7095.0,54,1782.0,10,31,13,262,8646.0,14,462.0,531,17523.0,30,33,14,462.0
2026-08-18,34,QL(TUCSON),202590537,E,29.0,39.0,0,0.0,225,6528.5,150,4352.3,54,1554.4,43,1243.5,27,783.0,536,15544.0,134,3886.0,26,78,33,654,18966.0,35,1015.0,1324,38396.0,45,50,10,290.0
2026-08-18,34,RG3(K9),299245019,A/S,55.0,167.0,0,0.0,74,4065.6,49,2710.4,18,968.0,14,774.4,57,3135.0,176,9680.0,44,2420.0,9,26,11,215,11825.0,76,4180.0,435,23925.0,19,21,14,770.0
2026-08-18,34,SM,299863512,A/S,113.0,486.0,0,0.0,185,20929.9,123,13953.2,44,4983.3,35,3986.6,153,17289.0,441,49833.0,110,12430.0,22,65,27,538,60794.0,202,22826.0,1089,123057.0,94,103,-67,-7571.0
2026-08-18,34,AE(IONIQ),299632711,C,42.0,38.0,0,0.0,195,8202.6,130,5468.4,46,1953.0,37,1562.4,23,966.0,465,19530.0,116,4872.0,23,68,28,568,23856.0,30,1260.0,1149,48258.0,84,92,2,84.0
2026-08-18,34,JF(K5),299924511,,57.0,193.0,0,0.0,32,1819.4,21,1213.0,8,433.2,6,346.6,25,1425.0,76,4332.0,19,1083.0,4,11,5,93,5301.0,33,1881.0,188,10716.0,14,15,-17,-969.0
2026-08-18,34,PAINT,299103312,원재료,74.0,78.0,7319,541606.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,7319,541606.0,0,0,587,43438.0
2026-08-18,34,RG3(K9),299440308,A/S,57.0,233.0,0,0.0,268,15297.7,179,10198.4,64,3642.3,51,2913.8,211,12027.0,639,36423.0,160,9120.0,31,94,39,780,44460.0,280,15960.0,1579,90003.0,94,103,15,855.0
2026-08-18,34,CV,299418883,C,64.0,77.0,0,0.0,219,14031.4,146,9354.2,52,3340.8,42,2672.6,26,1664.0,522,33408.0,130,8320.0,25,76,32,637,40768.0,34,2176.0,1289,82496.0,60,66,51,3264.0
2026-08-18,34,JF(K5),299712339,C,41.0,49.0,0,0.0,165,6750.2,110,4500.2,39,1607.2,31,1285.8,20,820.0,392,16072.0,98,4018.0,19,57,24,478,19598.0,26,1066.0,968,39688.0,0,52,-38,-1558.0
2026-08-18,34,CN7(AVANTE),299857461,A/S,48.0,179.0,0,0.0,65,3124.8,43,2083.2,16,744.0,12,595.2,47,2256.0,155,7440.0,39,1872.0,8,23,9,189,9072.0,62,2976.0,383,18384.0,21,23,49,2352.0
2026-08-18,34,ON(TELLURIDE),299140543,B,30.0,43.0,0,0.0,494,14817.6,329,9878.4,118,3528.0,94,2822.4,64,1920.0,1176,35280.0,294,8820.0,57,172,72,1436,43080.0,85,2550.0,2906,87180.0,186,205,-173,-5190.0
2026-08-18,34,QL(TUCSON),202701655,A/S,48.0,,0,0.0,23,1088.6,15,725.8,5,259.2,4,207.4,17,816.0,54,2592.0,14,672.0,3,8,3,66,3168.0,23,1104.0,134,6432.0,8,9,-2,-96.0
2026-08-18,34,LX2(PALISADE),299458364,D,65.0,89.0,0,0.0,590,38356.5,393,25571.0,140,9132.5,112,7306.0,66,4290.0,1405,91325.0,351,22815.0,69,206,86,1715,111475.0,88,5720.0,3471,225615.0,170,187,-8,-520.0
2026-08-18,34,AE-PE(IONIQ),206121639,D,246.0,239.0,0,0.0,5582,1373226.1,3721,915484.1,1329,326958.6,1063,261566.9,628,154488.0,13291,3269586.0,3323,817458.0,649,1947,811,16222,3990612.0,832,204672.0,32836,8077656.0,1452,1597,485,119310.0
2026-08-18,34,CN7(AVANTE),299863797,A/S,41.0,148.0,0,0.0,54,2204.2,36,1469.4,13,524.8,10,419.8,41,1681.0,128,5248.0,32,1312.0,6,19,8,157,6437.0,55,2255.0,317,12997.0,20,22,-1,-41.0
2026-08-18,34,NX4-PE(TUCSON),206518342,A/S,272.0,1336.0,0,0.0,591,160849.9,394,107233.3,141,38297.6,113,30638.1,495,134640.0,1408,382976.0,352,95744.0,69,206,86,1719,467568.0,656,178432.0,3479,946288.0,166,183,135,36720.0
2026-08-18,34,JF(K5),206836261,A/S,40.0,164.0,0,0.0,53,2116.8,35,1411.2,13,504.0,10,403.2,41,1640.0,126,5040.0,31,1240.0,6,18,8,153,6120.0,55,2200.0,310,12400.0,18,20,31,1240.0
2026-08-18,34,SM,299865013,E,65.0,,0,0.0,421,27381.9,281,18254.6,100,6519.5,80,5215.6,56,3640.0,1003,65195.0,251,16315.0,49,147,61,1224,79560.0,74,4810.0,2478,161070.0,135,148,-173,-11245.0
2026-08-18,34,JX1,180W62470,E,108.0,,0,0.0,1935,208973.5,1290,139315.7,461,49755.6,369,39804.5,230,24840.0,4607,497556.0,1152,124416.0,225,675,281,5623,607284.0,305,32940.0,11382,1229256.0,623,685,-1547,-167076.0
2026-08-18,34,JF(K5),299475548,A/S,37.0,147.0,0,0.0,32,1165.5,21,777.0,8,277.5,6,222.0,25,925.0,75,2775.0,19,703.0,4,11,5,92,3404.0,33,1221.0,186,6882.0,8,9,6,222.0
2026-08-18,34,"SX2(KONA,HMC)",299685391,C,56.0,,0,0.0,989,55389.6,659,36926.4,236,13188.0,188,10550.4,109,6104.0,2355,131880.0,589,32984.0,115,345,144,2875,161000.0,145,8120.0,5819,325864.0,394,433,381,21336.0
2026-08-18,34,NX4-PE(TUCSON),299994484,A/S,24.0,,0,0.0,102,2439.4,68,1626.2,24,580.8,19,464.6,75,1800.0,242,5808.0,61,1464.0,12,36,15,296,7104.0,99,2376.0,599,14376.0,31,34,6,144.0
2026-08-18,34,VQ,299287881,A/S,71.0,,0,0.0,55,3936.2,37,2624.2,13,937.2,11,749.8,39,2769.0,132,9372.0,33,2343.0,6,19,8,161,11431.0,52,3692.0,326,23146.0,17,19,4,284.0
2026-08-18,34,LX2(PALISADE),299760904,C,52.0,51.0,0,0.0,572,29767.9,382,19845.3,136,7087.6,109,5670.1,65,3380.0,1363,70876.0,341,17732.0,67,200,83,1663,86476.0,87,4524.0,3367,175084.0,195,215,120,6240.0
2026-08-18,34,AD-100,206812300,A/S,235.0,,0,0.0,1542,362426.4,1028,241617.6,367,86292.0,294,69033.6,1208,283880.0,3672,862920.0,918,215730.0,179,538,224,4483,1053505.0,1601,376235.0,9073,2132155.0,570,627,226,53110.0
2026-08-18,34,RG3(K9),CA1128057E,A/S,30.0,78.0,0,0.0,209,6274.8,139,4183.2,50,1494.0,40,1195.2,154,4620.0,498,14940.0,125,3750.0,24,73,30,608,18240.0,204,6120.0,1231,36930.0,41,45,69,2070.0
2026-08-18,34,DH(G80),299515603,C,,,0,0.0,1247,79779.8,831,53186.6,297,18995.2,237,15196.2,147,9408.0,2968,189952.0,742,47488.0,145,435,181,3623,231872.0,194,12416.0,7333,469312.0,406,447,356,22784.0
2026-08-18,34,SG2,299653145,A,50.0,55.0,0,0.0,375,18753.0,250,12502.0,89,4465.0,71,3572.0,52,2600.0,893,44650.0,223,11150.0,44,131,54,1090,54500.0,69,3450.0,2206,110300.0,118,130,-381,-19050.0
2026-08-18,34,CV,CA2925946C,A/S,76.0,262.0,0,0.0,43,3287.8,29,2191.8,10,782.8,8,626.2,34,2584.0,103,7828.0,26,1976.0,5,15,6,125,9500.0,45,3420.0,254,19304.0,16,18,-16,-1216.0
2026-08-18,34,ON(TELLURIDE),299657456,E,192.0,,0,0.0,1199,230146.6,799,153431.0,285,54796.8,228,43837.4,144,27648.0,2854,547968.0,714,137088.0,139,418,174,3484,668928.0,191,36672.0,7052,1353984.0,449,494,-379,-72768.0
2026-08-18,34,CN7(AVANTE),299381906,C,62.0,87.0,0,0.0,486,30154.3,324,20102.9,116,7179.6,93,5743.7,53,3286.0,1158,71796.0,289,17918.0,57,170,71,1413,87606.0,70,4340.0,2860,177320.0,151,166,-204,-12648.0
2026-08-18,34,"SX2(KONA,HMC)",299400981,A/S,72.0,247.0,0,0.0,138,9949.0,92,6632.6,33,2368.8,26,1895.0,111,7992.0,329,23688.0,82,5904.0,16,48,20,402,28944.0,147,10584.0,813,58536.0,53,58,5,360.0
2026-08-18,34,AE-PE(IONIQ),305W63525,A/S,78.0,279.0,0,0.0,57,4455.4,38,2970.2,14,1060.8,11,848.6,43,3354.0,136,10608.0,34,2652.0,7,20,8,166,12948.0,57,4446.0,336,26208.0,17,19,-1,-78.0
2026-08-18,34,LX2(PALISADE),206774913,D,,,0,0.0,547,35024.6,365,23349.8,130,8339.2,104,6671.4,66,4224.0,1303,83392.0,326,20864.0,64,191,80,3023,193465.6,88,5632.0,4652,297721.6,55,172,85,5440.0
2026-08-18,34,GN7(GRANDUER),299864649,A/S,137.0,,0,0.0,1315,180215.3,877,120143.5,313,42908.4,251,34326.7,966,132342.0,3132,429084.0,783,107271.0,153,459,191,3823,523751.0,1281,175497.0,7738,1060106.0,489,538,118,16166.0
2026-08-18,34,JB,299652412,A/S,112.0,,0,0.0,163,18251.5,109,12167.7,39,4345.6,31,3476.5,132,14784.0,388,43456.0,97,10864.0,19,57,24,474,53088.0,175,19600.0,959,107408.0,47,52,26,2912.0
2026-08-18,34,GN7(GRANDUER),299566200,A/S,159.0,,0,0.0,231,36795.8,154,24530.5,55,8760.9,44,7008.7,178,28302.0,551,87609.0,138,21942.0,27,81,34,672,106848.0,236,37524.0,1361,216399.0,70,77,-54,-8586.0
2026-08-18,34,NX4-PE(TUCSON),299783340,A/S,105.0,457.0,0,0.0,431,45246.6,287,30164.4,103,10773.0,82,8618.4,354,37170.0,1026,107730.0,257,26985.0,50,150,63,2381,249973.5,469,49245.0,3664,384688.5,41,128,-249,-26145.0
2026-08-18,34,EG,299636316,A/S,48.0,171.0,0,0.0,148,7096.3,99,4730.9,35,1689.6,28,1351.7,119,5712.0,352,16896.0,88,4224.0,17,51,21,429,20592.0,158,7584.0,869,41712.0,59,65,-23,-1104.0
2026-08-18,34,VQ,299139943,E,77.0,,0,0.0,542,41750.9,361,27834.0,129,9940.7,103,7952.6,64,4928.0,1291,99407.0,323,24871.0,63,189,79,1576,121352.0,84,6468.0,3190,245630.0,121,133,-247,-19019.0
2026-08-18,34,PAINT,299258788,원재료,199.0,270.0,8350,1661650.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,8350,1661650.0,0,0,54,10746.0
2026-08-18,34,AE-PE(IONIQ),206879954,A/S,17.0,72.0,0,0.0,24,414.1,16,276.1,6,98.6,5,78.9,19,323.0,58,986.0,15,255.0,3,9,4,71,1207.0,26,442.0,144,2448.0,9,10,-2,-34.0
2026-08-18,34,AKZO,206280363,원재료,118.0,148.0,4036,476248.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,4036,476248.0,0,0,260,30680.0
2026-08-18,34,SP2(SORENTO),206187101,E,30.0,33.0,0,0.0,99,2961.0,66,1974.0,24,705.0,19,564.0,12,360.0,235,7050.0,59,1770.0,11,34,14,286,8580.0,16,480.0,580,17400.0,27,30,-80,-2400.0
2026-08-18,34,NX4-PE(TUCSON),206202698,B,66.0,65.0,0,0.0,839,55356.8,559,36904.6,200,13180.2,160,10544.2,102,6732.0,1997,131802.0,499,32934.0,97,292,122,2437,160842.0,135,8910.0,4933,325578.0,216,238,162,10692.0
2026-08-18,34,HG(GRANDUER),202584370,D,82.0,79.0,0,0.0,1636,134143.8,1091,89429.2,390,31939.0,312,25551.2,184,15088.0,3895,319390.0,974,79868.0,190,570,238,4754,389828.0,244,20008.0,9623,789086.0,806,887,83,6806.0
2026-08-18,34,TQ(STAREX),299632595,D,,,0,0.0,611,39083.5,407,26055.7,145,9305.6,116,7444.5,73,4672.0,1454,93056.0,363,23232.0,71,213,89,1774,113536.0,97,6208.0,3591,229824.0,291,320,-93,-5952.0
2026-08-18,34,ON(TELLURIDE),299868192,A/S,39.0,114.0,0,0.0,98,3832.9,66,2555.3,23,912.6,19,730.1,73,2847.0,234,9126.0,58,2262.0,11,34,14,285,11115.0,96,3744.0,577,22503.0,15,16,16,624.0
2026-08-18,34,QL(TUCSON),206750429,A,26.0,31.0,0,0.0,253,6584.8,169,4389.8,60,1567.8,48,1254.2,32,832.0,603,15678.0,151,3926.0,29,88,37,736,19136.0,42,1092.0,1490,38740.0,95,105,-40,-1040.0
2026-08-18,34,PAINT,299753447,원재료,31.0,36.0,5047,156457.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,5047,156457.0,0,0,182,5642.0
2026-08-18,34,OS(KONA),299318280,A/S,60.0,252.0,0,0.0,82,4939.2,55,3292.8,20,1176.0,16,940.8,66,3960.0,196,11760.0,49,2940.0,10,29,12,239,14340.0,87,5220.0,484,29040.0,18,20,-24,-1440.0
2026-08-18,34,QL(TUCSON),299280649,A/S,18.0,58.0,0,0.0,41,740.9,27,493.9,10,176.4,8,141.1,32,576.0,98,1764.0,25,450.0,5,14,6,120,2160.0,43,774.0,243,4374.0,19,21,10,180.0
2026-08-18,34,JX1,206437553,A/S,78.0,268.0,0,0.0,171,13333.3,114,8888.9,41,3174.6,33,2539.7,115,8970.0,407,31746.0,102,7956.0,20,60,25,497,38766.0,152,11856.0,1006,78468.0,72,79,42,3276.0
2026-08-18,34,CK(STINGER),299714013,B,35.0,55.0,0,0.0,29,999.6,19,666.4,7,238.0,5,190.4,4,140.0,68,2380.0,17,595.0,3,10,4,83,2905.0,5,175.0,168,5880.0,8,9,-4,-140.0
2026-08-18,34,HG(GRANDUER),202744299,A/S,898.0,3136.0,0,0.0,1730,1553899.2,1154,1035932.8,412,369976.0,330,295980.8,1194,1072212.0,4120,3699760.0,1030,924940.0,201,603,251,5029,4516042.0,1583,1421534.0,10179,9140742.0,579,637,366,328668.0
2026-08-18,34,DH(G80),299969947,A/S,49.0,206.0,0,0.0,51,2510.8,34,1673.8,12,597.8,10,478.2,39,1911.0,122,5978.0,31,1519.0,6,18,7,149,7301.0,52,2548.0,302,14798.0,18,20,21,1029.0
2026-08-18,34,SP2(SORENTO),299931029,,29.0,,0,0.0,45,1303.3,30,868.8,11,310.3,9,248.2,5,145.0,107,3103.0,27,783.0,5,16,6,130,3770.0,7,203.0,264,7656.0,11,12,3,87.0
2026-08-18,34,JX1,299674429,A/S,28.0,,0,0.0,90,2516.6,60,1677.8,21,599.2,17,479.4,71,1988.0,214,5992.0,53,1484.0,10,31,13,261,7308.0,94,2632.0,528,14784.0,33,36,-26,-728.0
2026-08-18,34,GN7(GRANDUER),299223160,A/S,,333.0,0,0.0,282,18063.4,188,12042.2,67,4300.8,54,3440.6,226,14464.0,672,43008.0,168,10752.0,33,99,41,821,52544.0,299,19136.0,1661,106304.0,107,118,-66,-4224.0
2026-08-18,34,SM,202473904,A/S,40.0,,0,0.0,146,5829.6,97,3886.4,35,1388.0,28,1110.4,118,4720.0,347,13880.0,87,3480.0,17,51,21,423,16920.0,156,6240.0,857,34280.0,60,66,7,280.0
2026-08-18,34,CV,299257714,A/S,146.0,704.0,0,0.0,1051,153484.0,701,102322.6,250,36543.8,200,29235.0,774,113004.0,2503,365438.0,626,91396.0,122,367,153,3055,446030.0,1026,149796.0,6184,902864.0,384,422,10,1460.0
2026-08-18,34,CN7(AVANTE),299730981,A/S,36.0,116.0,0,0.0,58,2086.6,39,1391.0,14,496.8,11,397.4,50,1800.0,138,4968.0,35,1260.0,7,20,8,169,6084.0,66,2376.0,342,12312.0,23,25,-14,-504.0
2026-08-18,34,GN7(GRANDUER),299825573,D,54.0,67.0,0,0.0,1163,62800.9,775,41867.3,277,14952.6,222,11962.1,142,7668.0,2769,149526.0,692,37368.0,135,406,169,3380,182520.0,188,10152.0,6841,369414.0,366,403,-907,-48978.0
2026-08-18,34,GN7(GRANDUER),299697613,A/S,67.0,,0,0.0,220,14745.4,147,9830.2,52,3510.8,42,2808.6,170,11390.0,524,35108.0,131,8777.0,26,77,32,639,42813.0,226,15142.0,1294,86698.0,81,89,-62,-4154.0
2026-08-18,34,SP2(SORENTO),306W87066,A/S,54.0,187.0,0,0.0,248,13381.2,165,8920.8,59,3186.0,47,2548.8,201,10854.0,590,31860.0,147,7938.0,29,86,36,720,38880.0,266,14364.0,1457,78678.0,56,62,-62,-3348.0
2026-08-18,34,CV,CA7151848B,A/S,33.0,,0,0.0,28,914.8,18,609.8,7,217.8,5,174.2,21,693.0,66,2178.0,17,561.0,3,10,4,81,2673.0,27,891.0,164,5412.0,10,11,10,330.0
2026-08-18,34,TM,299531620,A/S,69.0,281.0,0,0.0,116,7998.5,77,5332.3,28,1904.4,22,1523.5,92,6348.0,276,19044.0,69,4761.0,13,40,17,337,23253.0,122,8418.0,682,47058.0,53,58,-47,-3243.0
2026-08-18,34,CN7(AVANTE),206729741,A/S,139.0,,0,0.0,271,37713.5,181,25142.3,65,8979.4,52,7183.5,192,26688.0,646,89794.0,162,22518.0,32,95,39,789,109671.0,254,35306.0,1597,221983.0,0,66,67,9313.0
2026-08-18,34,"SX2(KONA,HMC)",299810759,A/S,55.0,170.0,0,0.0,93,5128.2,62,3418.8,22,1221.0,18,976.8,68,3740.0,222,12210.0,55,3025.0,11,33,14,271,14905.0,90,4950.0,548,30140.0,35,38,10,550.0
2026-08-18,34,AE(IONIQ),299393066,A/S,54.0,,0,0.0,105,5670.0,70,3780.0,25,1350.0,20,1080.0,76,4104.0,250,13500.0,62,3348.0,12,37,15,305,16470.0,100,5400.0,617,33318.0,42,46,48,2592.0
2026-08-18,34,GN7(GRANDUER),299657619,A/S,,,0,0.0,455,29111.0,303,19407.4,108,6931.2,87,5545.0,369,23616.0,1083,69312.0,271,17344.0,53,159,66,1322,84608.0,489,31296.0,2676,171264.0,166,183,-335,-21440.0
2026-08-18,34,GN7(GRANDUER),206494437,A/S,74.0,339.0,0,0.0,311,23030.3,207,15353.5,74,5483.4,59,4386.7,234,17316.0,741,54834.0,185,13690.0,36,109,45,905,66970.0,310,22940.0,1831,135494.0,80,88,-54,-3996.0
2026-08-18,34,DH(G80),299247125,E,51.0,58.0,0,0.0,1632,83238.1,1088,55492.1,389,19818.6,311,15854.9,216,11016.0,3886,198186.0,972,49572.0,190,569,237,4744,241944.0,287,14637.0,9602,489702.0,507,558,-25,-1275.0
2026-08-18,34,TM,299198265,A/S,131.0,,0,0.0,825,108059.3,550,72039.5,196,25728.4,157,20582.7,623,81613.0,1964,257284.0,491,64321.0,96,288,120,2397,314007.0,825,108075.0,4852,635612.0,130,143,-1004,-131524.0
2026-08-18,34,TQ(STAREX),299825720,A/S,47.0,171.0,0,0.0,217,10185.8,144,6790.6,52,2425.2,41,1940.2,185,8695.0,516,24252.0,129,6063.0,25,75,31,629,29563.0,245,11515.0,1274,59878.0,71,78,1,47.0
2026-08-18,34,GN7(GRANDUER),299618048,A/S,9.0,37.0,0,0.0,22,196.6,15,131.0,5,46.8,4,37.4,18,162.0,52,468.0,13,117.0,3,8,3,63,567.0,24,216.0,128,1152.0,5,6,4,36.0
2026-08-18,34,JB,206225655,A/S,86.0,,0,0.0,282,24236.5,188,16157.7,67,5770.6,54,4616.5,217,18662.0,671,57706.0,168,14448.0,33,98,41,819,70434.0,287,24682.0,1658,142588.0,67,74,124,10664.0
2026-08-18,34,JX1,299593293,A/S,50.0,195.0,0,0.0,179,8946.0,119,5964.0,43,2130.0,34,1704.0,131,6550.0,426,21300.0,106,5300.0,21,62,26,519,25950.0,174,8700.0,1051,52550.0,71,78,31,1550.0
2026-08-18,34,HG(GRANDUER),299333876,A/S,249.0,,0,0.0,356,88579.3,237,59052.8,85,21090.3,68,16872.2,277,68973.0,847,210903.0,212,52788.0,41,124,52,1034,257466.0,367,91383.0,2093,521157.0,74,81,-131,-32619.0
2026-08-18,34,RG3(K9),299269114,A/S,35.0,,0,0.0,68,2381.4,45,1587.6,16,567.0,13,453.6,51,1785.0,162,5670.0,40,1400.0,8,24,10,198,6930.0,67,2345.0,400,14000.0,16,18,25,875.0
2026-08-18,34,AD-100,299813374,A/S,124.0,414.0,0,0.0,538,66662.4,358,44441.6,128,15872.0,102,12697.6,447,55428.0,1280,158720.0,320,39680.0,63,188,78,1563,193812.0,593,73532.0,3163,392212.0,186,205,13,1612.0
2026-08-18,34,DN8(SONATA),299919710,A/S,35.0,137.0,0,0.0,18,646.8,12,431.2,4,154.0,4,123.2,14,490.0,44,1540.0,11,385.0,2,6,3,53,1855.0,19,665.0,108,3780.0,7,8,9,315.0
2026-08-18,34,RESIN,299504137,원재료,57.0,51.0,469,26733.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,469,26733.0,0,0,-85,-4845.0
2026-08-18,34,LX2(PALISADE),206807629,D,,,0,0.0,584,37390.1,389,24926.7,139,8902.4,111,7121.9,70,4480.0,1391,89024.0,348,22272.0,68,204,85,1698,108672.0,93,5952.0,3437,219968.0,196,216,153,9792.0
